,psdbeta_9,psdbeta_13,psdtheta_13,psdtheta_3,psdalpha_9,psdalpha_3,psdalpha_7,psdbeta_5,psdalpha_13,psdalpha_8,psdtheta_11,psdbeta_7,psdbeta_10,psdtheta_5,psdtheta_10,psdtheta_8,psdtheta_7,psdalpha_10,psdalpha_11,psdalpha_5,psdbeta_1,psdalpha_2,psdbeta_3,psdtheta_2,psdtheta_12,psdbeta_2,psdtheta_9,video_name,video,t_maximum,r_maximum,p_maximum,p_wave_range,r_wave_range,t_wave_range,p_std,t_std,r_std,r_mean,p_mean,t_mean,HRV_ShanEn,HRV_HTI,HRV_ApEn,HRV_MFDFA_alpha1_Mean,HRV_SD2,HRV_HFn,HRV_CVI,HRV_Prc80NN,HRV_HF,HRV_Ca,HRV_LFHF,HRV_SD1a,HRV_S,HRV_MadNN,HRV_SD2a,target
201,0.139342419,-0.314222343,-0.271433347,0.086928408,0.129040456,0.086076943,0.489142737,-0.206939805,-0.275186508,0.207804249,-0.448472682,0.575424169,-0.152453579,-0.290394309,-0.175299932,0.197765837,0.487877699,-0.172674251,-0.458542987,-0.281350922,-0.342176784,-0.25886436,0.063573109,-0.2478815,0.262048363,-0.434958477,0.126561379,15,4,0.364913896,0.366382101,0.365792141,0.363228382,0.363228382,0.360781659,0.369338005,0.366502478,0.369323542,0.371249534,0.370095703,0.370148096,0.906270231,0.755597015,0.488412637,1.216561833,0.73226834,2.694497762,0.947033011,0.974717795,8.048261974,0.915129716,0.20252878,0.934837254,0.586706472,0.666666667,0.675122048,5
202,-0.124567881,-0.287162975,-0.279111282,0.329627186,-0.120533023,0.333268846,-0.183128275,-0.038528358,-0.281167641,-0.182229906,-0.301923027,-0.210874168,-0.100047857,0.043404124,-0.10725992,-0.184167955,-0.181332861,-0.106251553,-0.306032481,0.034136521,-0.212937778,0.08768378,0.331896713,0.073191539,-0.168863625,0.320431964,-0.119461405,0,5,0.446776007,0.444573672,0.443829363,0.438779195,0.438965097,0.440195893,0.440209834,0.441733581,0.440286118,0.431572253,0.430298811,0.43496034,1.004652083,1.04433134,0.526510695,0.991366434,2.848199932,0.899360791,1.193594332,1.090425869,1.391140898,0.911085325,2.157929955,2.164048389,6.802344087,1.541666667,2.754324599,1
203,-0.008514928,0.008573385,-0.026766768,0.215767018,0.032562603,0.212020396,-0.088891756,0.016918997,-0.023981781,-0.10579336,0.016425927,-0.082321181,-0.069142106,0.126172928,-0.062564887,-0.108783975,-0.089415511,-0.063291865,0.021490696,0.116088803,0.078429642,0.22263927,0.171108764,0.201908,-0.043125481,0.556252486,0.03605047,6,6,0.318020762,0.320452742,0.319895687,0.315945778,0.320223499,0.316874695,0.316488027,0.318110929,0.321005466,0.324442245,0.327757554,0.323366087,0.947909605,1.158730159,0.458147226,0.768398459,0.747428031,1.628687283,0.936764531,0.986547085,1.804868912,0.792471546,0.499904265,0.823456405,0.50556911,1,0.617296719,6
204,-0.323340445,-0.279023529,-0.282362154,-0.04232407,-0.369961921,-0.038730349,-0.196579527,-0.294556749,-0.28396463,-0.465904887,-0.252792699,-0.217992497,-0.150861098,-0.356812093,-0.161811709,-0.461038977,-0.195620736,-0.160526938,-0.250538194,-0.349790228,0.209546933,-0.080196462,-0.021035858,-0.083315381,-0.18709011,-0.03332061,-0.370457378,17,7,0.314842379,0.318155831,0.317625421,0.314041376,0.314010058,0.309777655,0.324441386,0.320338026,0.324401833,0.326897475,0.325800201,0.32454844,0.850883336,0.82347973,0.435915049,0.87416819,0.555452008,2.397486894,0.892247625,0.920689655,3.429750273,1.057516685,0.628274291,0.562284464,0.322578468,0.704678363,0.5748755,3
205,-0.102076569,-0.09937852,-0.133661319,-0.147911785,-0.114774586,-0.163078236,-0.153325772,-0.027132236,-0.132193627,-0.20098911,-0.129477985,-0.144998646,-0.064212379,-0.117194107,-0.063544616,-0.202226023,-0.154329039,-0.063646932,-0.128409587,-0.10897423,0.172006252,-0.171633362,-0.265367042,-0.166101735,-0.437936286,-0.259941341,-0.115447219,1,8,0.152735747,0.153972483,0.153633864,0.151298689,0.152235995,0.150444674,0.15350816,0.152659703,0.154394839,0.157294771,0.15751399,0.156571163,0.861409602,0.56468969,0.347847684,1.094020981,0.735316473,2.018016145,0.937330438,0.953586498,2.300783778,1.078516059,0.504975994,0.733871385,0.516651249,0.800653595,0.764631226,4
206,-0.219109428,-0.453224981,-0.332252009,-0.321676648,-0.190803536,-0.325352668,-0.14494543,-0.158444023,-0.341338847,-0.28235044,-0.547437902,-0.150465791,-0.178787958,-0.162469987,-0.18424272,-0.278591664,-0.144885509,-0.183417598,-0.559750286,-0.161567658,-0.159191957,-0.203132041,-0.34416084,-0.196492588,-0.231759464,-0.310129842,-0.187160726,5,9,0.420477649,0.416899469,0.416261349,0.413757603,0.413828605,0.416390673,0.422689702,0.4253383,0.422735055,0.425910243,0.424648775,0.430484796,0.975629738,1.10952381,0.676235758,0.788214803,2.19634763,0.924090643,1.152588411,1.045064378,1.629514683,1.039485294,1.6659767,1.934861657,4.6042543,1.285714286,2.345800344,8
207,-0.223647337,-0.208402542,-0.16077704,-0.141218363,-0.173692361,-0.143207215,-0.184715112,-0.219180027,-0.165194724,-0.18965413,-0.325604564,-0.216572162,-0.149025696,-0.24200367,-0.151665843,-0.192085603,-0.18285436,-0.151254517,-0.331658503,-0.239002964,-0.048274065,-0.167714717,-0.157756414,-0.162932206,-0.123197253,-0.245821115,-0.167485367,13,10,0.902058986,0.913915267,0.913778878,0.903187652,0.903096077,0.89077469,0.890403917,0.878849779,0.890327064,0.928244802,0.927974284,0.917214589,0.960362867,0.849390244,2.159203239,1.104300053,0.908052819,0.712983261,0.943606455,0.962441315,0.369961719,0.995880277,3.154458757,0.684715833,0.577213491,1.083333333,0.89229864,6
208,-0.294184221,-0.275002105,-0.265763208,-0.285600161,-0.271846081,-0.288615495,-0.195158673,-0.128038786,-0.268134392,-0.26077536,-0.2575702,-0.215600396,-0.170086267,0.048483686,-0.175577669,-0.259392065,-0.194091466,-0.174756134,-0.258507703,0.027816277,-0.267229029,-0.065097425,-0.30524741,-0.064893054,-0.144032646,-0.064919497,-0.267853596,7,11,0.631999843,0.639633357,0.639042925,0.632542303,0.640380567,0.631785357,0.641995537,0.642118804,0.650256335,0.636628736,0.643774998,0.630268768,1.014504715,1.19338843,0.408020433,1.457610061,1.004884759,1.434567156,1.015024309,1.026640401,0.457577805,0.829761157,0.370473662,1.054190253,1.153288471,1.25,0.908228818,7
209,-0.250503636,-0.330586494,-0.299087607,-0.306240408,-0.21201662,-0.309456263,-0.192832991,-0.198803542,-0.302677339,-0.22833242,-0.231598197,-0.217836537,-0.163140762,-0.234747304,-0.174879605,-0.225726724,-0.191664786,-0.173345724,-0.230705788,-0.229978307,-0.204007102,-0.175291732,-0.326335153,-0.170175881,-0.117601466,-0.25833939,-0.207271505,4,12,0.333355011,0.335306635,0.334738936,0.331703403,0.331707,0.328783092,0.333641158,0.33114169,0.333631303,0.357325319,0.356187635,0.356472306,0.819422275,0.563492063,0.570840844,1.73584457,0.571417676,1.508322275,0.856610546,0.872643667,0.749400082,1.032331997,0.57132609,0.333242538,0.184946876,0.535714286,0.58086066,2
210,-0.141667623,-0.07887665,-0.150605869,-0.072346159,-0.142842747,-0.079781865,-0.129968544,0.23506596,-0.146924723,-0.142439469,0.033779735,-0.12387044,-0.119941621,1.25416489,-0.104253807,-0.143513582,-0.130807678,-0.106070746,0.040563985,1.116545291,-0.259160619,0.130666176,-0.134537961,0.124342559,-0.101588764,0.243596159,-0.142039624,9,13,0.16543261,0.16446715,0.164108449,0.163130714,0.163119209,0.163512591,0.165155358,0.165545718,0.165138596,0.173565676,0.172837048,0.175131363,0.96617413,0.80075188,0.390714113,0.836033161,1.480329909,3.864398966,1.046422755,1.069642857,1.561672784,1.028226519,0.206836763,1.13099334,1.608581605,1.625,1.500748599,3
211,-0.370433291,-0.31112196,-0.297475462,-0.355014385,-0.366144292,-0.349571061,-0.216345997,-0.34108712,-0.299789068,-0.308943145,-0.347406066,-0.252930864,-0.21537268,-0.407349434,-0.24094022,-0.305347926,-0.214477052,-0.238538084,-0.34951201,-0.399463423,-0.191434255,-0.280229062,-0.300944661,-0.274137176,-0.139392016,-0.367767219,-0.363502668,3,14,0.354841677,0.358191933,0.357638649,0.354939165,0.35488875,0.350542912,0.358282259,0.353591602,0.358253029,0.366359163,0.365161561,0.363442255,0.902418615,0.717312834,0.473830558,0.758766078,0.837010284,1.194137531,0.969158125,0.98546857,1.741563572,1.507942429,0.988456218,0.783150787,0.736081781,0.785714286,1.089776323,4
212,-0.180726093,-0.198715528,-0.180134091,-0.14732891,-0.115269896,-0.145524963,-0.179052841,-0.230551655,-0.182275418,-0.264937253,-0.191470842,-0.204030966,-0.107089081,-0.271374295,-0.112059388,-0.261998678,-0.177716256,-0.111429537,-0.191989212,-0.266547122,0.007183687,-0.132325134,-0.136044805,-0.130045386,-0.081919832,-0.170991915,-0.108446133,8,15,0.195671902,0.197750197,0.197330791,0.195606441,0.195090004,0.192332146,0.198489283,0.195280274,0.197953652,0.204837201,0.203385412,0.203431008,0.796548951,0.542132353,0.551482548,0.773312188,0.44334095,1.767093401,0.864659015,0.889025535,4.83183489,1.006226345,0.839456904,0.515347745,0.21756463,0.666007905,0.438295083,5
213,-0.124902924,-0.177003693,-0.210775466,-0.018675295,-0.146352168,-0.020097217,-0.127541446,-0.188342717,-0.209797543,-0.189938304,0.033540756,-0.123325754,-0.083259584,-0.320072813,-0.104646235,-0.19118468,-0.12826221,-0.10216383,0.039913025,-0.307935815,-0.203772277,-0.154980546,-0.040263809,-0.15111392,0.053491229,-0.218846212,-0.147923579,11,16,0.309663029,0.311725395,0.311140078,0.310887863,0.310873326,0.307860086,0.307115421,0.304332308,0.307090771,0.318323856,0.317199015,0.317344123,0.973073202,1.024118738,0.631940191,0.958116239,1.708626061,1.520966578,1.049201598,0.999103139,0.685708975,1.343485957,0.506815707,1.16175066,1.636327631,1.035714286,1.991107713,1
214,-0.042675853,-0.101386698,-0.219333918,-0.048736621,-0.06786489,-0.050241121,-0.117852488,0.091312306,-0.214486557,-0.138165238,0.069434832,-0.10481858,-0.047539372,0.063212245,-0.087687975,-0.143535909,-0.119023324,-0.083505906,0.077844933,0.066825524,-0.083398639,-0.146833915,-0.066878113,-0.143474786,-0.104688514,-0.201300553,-0.069941122,16,17,0.236997536,0.237865226,0.237328772,0.235463403,0.235495821,0.233862605,0.241499053,0.239047326,0.241491406,0.240568212,0.239600707,0.239595597,0.882780439,0.668664384,0.566480046,0.851943928,0.779727262,1.28582194,0.963359558,0.974358974,1.548348938,1.15644706,1.881576092,0.966488579,0.679819764,1.091911765,0.82979435,8
215,-0.347218098,-0.309005672,-0.276558445,-0.09799692,-0.360012816,-0.088932578,-0.182235736,-0.34510274,-0.279823273,-0.349915075,-0.254274076,-0.198656049,-0.138688001,-0.412816935,-0.15697337,-0.34634092,-0.181710815,-0.154670332,-0.255761883,-0.404789895,-0.21601765,-0.225780598,-0.027723956,-0.223494862,-0.138993899,-0.256834511,-0.359008449,12,18,0.323452888,0.327517018,0.327150302,0.324900814,0.324691254,0.319647066,0.334387902,0.330093006,0.334401728,0.307568342,0.306388924,0.305571764,0.967135758,1.138059701,0.505464014,1.209363063,1.612412088,0.722138874,1.098842069,1.110020071,5.992832072,0.928677632,1.76554054,1.757224117,3.042071633,2.083333333,1.562567453,0
216,-0.348459671,-0.225974906,-0.145044605,-0.29049534,-0.310313542,-0.29409831,-0.221834291,-0.314513393,-0.15005544,-0.35992766,-0.32914485,-0.274446565,-0.184916631,-0.336706731,-0.192455645,-0.352121784,-0.218550322,-0.191427783,-0.334260546,-0.334020065,-0.251529652,0.138515545,-0.310565829,0.125068165,-0.174776623,0.345314774,-0.304921549,10,1,0.30245331,0.306047306,0.305358439,0.303335543,0.301641957,0.297130985,0.308014529,0.302418091,0.306413352,0.301965889,0.298919725,0.300023362,0.872184939,0.805555556,0.465517447,0.397802654,1.111496467,1.815418958,1.006756163,0.948852459,2.346252003,1.073497194,0.332943652,0.796237424,1.083361018,0.9375,1.202851489,7
217,-0.177095612,-0.272627563,-0.2903464,-0.453414247,-0.143727697,-0.457620492,-0.084140162,-0.315234814,-0.291959702,-0.223634312,-0.192327527,-0.065901481,-0.152207271,-0.382018573,-0.164718706,-0.220884447,-0.08554599,-0.163092544,-0.193928448,-0.374387804,-0.07824292,-0.16462653,-0.475528822,-0.160394109,-0.168123677,-0.232635642,-0.139485763,2,2,0.462035758,0.459258488,0.458721651,0.457828299,0.457675466,0.459370419,0.464314453,0.46716516,0.464793531,0.469683364,0.468453091,0.474474289,1.088714842,1.751340996,0.341375238,2.103990302,2.106802768,0.834593467,1.138497796,1.067244504,2.150954609,0.962173968,1.854541391,1.874813388,4.157333697,3,2.115189957,0
218,11.25698443,5.632880745,3.596085599,4.558182342,9.219303504,4.567965279,1.864987291,17.07006857,3.734747185,6.426047143,6.927401009,3.062199716,18.61442418,16.24512075,18.36093555,6.080127036,1.782736983,18.39849636,7.176298439,16.37254368,0.095725331,-0.164369568,4.377164519,-0.159922505,0.820875951,-0.234754338,8.937984742,14,3,0.172648248,0.174847057,0.174441871,0.171361348,0.17137241,0.16875363,0.174756272,0.172193769,0.174716751,0.177126845,0.176295037,0.175441464,0.703213463,0.607429637,1.111798362,0.914307529,0.53931363,2.600287578,0.931745578,0.997569444,15.25926092,0.925549044,0.302536922,0.881862754,0.454969663,0.6,0.528267796,2
219,-0.003869338,-0.034259637,-0.133917145,0.193034573,-0.033254956,0.192981987,-0.132217953,0.087913217,-0.128244843,-0.110609014,0.012372384,-0.128897401,0.358525761,-0.080119202,0.337922607,-0.118047722,-0.132923987,0.340630369,0.018784107,-0.064374849,-0.054958652,-0.045276574,0.170235904,-0.047860736,-0.120491821,-0.006954126,-0.037187643,15,4,0.365496074,0.364498469,0.363091856,0.36366664,0.363145372,0.364376173,0.366351475,0.369709182,0.368143466,0.36181841,0.362237288,0.366173334,0.932073357,1.164965986,0.777793099,0.638237759,0.497282377,1.60213235,0.905272982,0.982638889,0.682853959,0.892534965,0.179361973,0.712994327,0.35592164,0.875,0.443811721,5
220,-0.127828528,-0.070650477,-0.023596396,0.149221404,-0.108337989,0.146604865,-0.148132546,-0.088455897,-0.028005725,-0.170945506,-0.018717675,-0.211093672,-0.06556419,-0.109170081,-0.066568916,-0.171385199,-0.142818833,-0.066279053,-0.015992818,-0.106288004,-0.067348804,-0.070108953,0.109452408,-0.07089535,-0.067554114,-0.060202859,-0.106077994,0,5,0.447151764,0.446507884,0.445805328,0.440688004,0.440762675,0.440290032,0.442109377,0.442931386,0.442087737,0.455758982,0.45434698,0.457053281,1.015905918,1.202605459,1.240404434,1.760058712,4.046755943,0.957721636,1.337032896,1.004255319,0.741114766,1.212722116,1.394160237,3.081882884,14.28631711,1,4.759618828,1
221,3.396743582,0.643967892,0.202101497,0.855845133,2.845836488,0.875306322,0.508703998,3.142396582,0.229021993,1.540382739,0.656930689,0.859825128,3.508070676,2.705542324,3.699987264,1.44827965,0.484883797,3.674892532,0.679748981,2.756285864,-0.159040217,0.068189784,0.946990008,0.058670409,0.163593962,0.21311423,2.768672656,6,6,0.319443714,0.317555033,0.316886225,0.316201919,0.314315524,0.315254502,0.312720828,0.312332237,0.310921874,0.317259753,0.31414037,0.321102729,0.998237945,1.171063312,0.650122493,1.144177896,0.654509043,2.928896469,0.972789636,0.961470985,2.482129627,1.015964531,0.128094936,1.235423138,0.743904493,2.75,0.647826859,6
222,0.083872922,-0.030693863,-0.145053235,0.663510767,0.05147566,0.666552191,0.055243087,0.078847056,-0.138684293,0.024634096,0.331155168,0.153056708,0.264642181,0.174194334,0.219988904,0.014904125,0.048356995,0.225888265,0.346447772,0.16168395,-0.109054298,-0.089310071,0.643104187,-0.089425988,-0.123298186,-0.089780832,0.046942594,17,7,0.31334589,0.316317898,0.315025858,0.31093332,0.311593608,0.307628028,0.316085176,0.311573262,0.316111865,0.320284148,0.31897063,0.316025834,0.964215412,0.827631187,0.498463846,1.044909235,2.165709178,1.775542485,1.207460608,0.996515679,20.23682382,1.299106407,0.440321809,2.46330749,7.156711063,0.666666667,2.980937242,3
223,-0.064124452,-0.065706046,-0.075488772,-0.235418036,-0.09210719,-0.238553441,-0.197269985,0.514730536,-0.075184766,-0.114602964,-0.221379168,-0.228135924,0.095795958,1.210694471,0.066593579,-0.124003654,-0.195642892,0.070003909,-0.221554459,1.134936877,-0.180750741,-0.160928,-0.260423768,-0.156444846,-0.077377664,-0.233561943,-0.095118902,1,8,0.15299772,0.152204766,0.151829731,0.149839238,0.149823585,0.150037834,0.152202382,0.153841722,0.152121327,0.152073887,0.151442903,0.1536668,0.770275241,0.490925926,0.622765206,1.383445172,0.712798147,0.674982259,0.95899571,0.993309859,4.811898,0.896716991,3.746230072,0.834010034,0.632405553,0.422222222,0.678076512,4
224,-0.183487402,-0.187158453,-0.202077193,-0.011714244,-0.149970326,-0.013325026,-0.214085741,1.302712975,-0.202342863,-0.211615894,-0.093986458,-0.241342549,-0.0473727,2.174037371,-0.058058368,-0.209076338,-0.21290702,-0.056763712,-0.093375252,2.09069373,-0.131709006,-0.111397822,-0.035076769,-0.107465099,-0.07949346,-0.168097282,-0.145579539,5,9,0.419303326,0.418214605,0.417523044,0.406414209,0.416906964,0.416925086,0.409803483,0.420946616,0.418283086,0.42892234,0.435618067,0.426870072,1.035489456,0.991414141,0.459740526,0.819012541,2.216191583,0.709527275,1.136642566,1.052464789,0.537625459,1.186829608,3.195472129,1.988839622,3.895916196,1.333333333,2.34586077,8
225,2.379228647,1.744351817,1.014648635,1.86306149,2.432483611,1.854682277,1.726235391,0.883950706,1.086892561,2.954528212,0.726317273,2.108445818,0.385103719,1.148347873,0.484587458,2.833584007,1.682037281,0.483333194,0.74196094,1.135858053,-0.009158313,0.008554579,1.548504169,0.003516091,1.847552042,0.078169768,2.375089727,13,10,0.920583095,0.90648855,0.906197558,0.911252363,0.897560832,0.911432257,0.927319683,0.928023923,0.913939273,0.906604634,0.892790226,0.920717466,0.986076561,0.750533049,1.568298894,2.429286403,1.540252654,1.025007779,1.037266422,0.951369978,1.010504299,1.060634602,0.548807475,0.926277737,1.487445659,1.188888889,1.561567221,6
226,-0.179534954,-0.206905016,-0.208792983,-0.042472625,-0.158474024,-0.044131395,-0.170269636,-0.194208256,-0.209643621,-0.231223828,-0.154954692,-0.191513504,-0.143742524,-0.214966504,-0.147973922,-0.229578844,-0.169148793,-0.147346461,-0.155274307,-0.212191014,-0.053937433,-0.139186764,-0.063793047,-0.136248025,-0.105468096,-0.187119992,-0.155789058,7,11,0.638101691,0.629712564,0.628974689,0.627538487,0.627551334,0.634953507,0.628825814,0.635618097,0.628808198,0.634012588,0.632542137,0.64286373,0.950975054,0.92921147,0.826787834,1.65249619,0.94735585,0.963223944,0.989074611,0.947024673,1.368135538,0.90212656,1.162941988,0.925935104,0.889681026,0.727272727,0.863841773,7
227,-0.135099581,-0.168700616,-0.186059291,0.126006272,-0.117161662,0.125208478,-0.14499056,-0.177263209,-0.185801512,-0.151955415,0.113557316,-0.153315758,-0.13301104,-0.194319805,-0.135995111,-0.153683999,-0.1447629,-0.135504721,0.119706921,-0.192013781,-0.165872386,-0.104242156,0.099822434,-0.103394435,-0.09690707,-0.119220203,-0.115095905,4,12,0.332969113,0.33779728,0.337114967,0.333715334,0.333682579,0.327814642,0.336942346,0.331116311,0.336991032,0.329098166,0.327693116,0.325457389,0.807944692,0.465432099,0.424427121,0.469688658,0.505975513,1.709235684,0.923985246,0.904839329,2.604493214,0.953075924,0.075234753,0.884810448,0.400662035,0.597840756,0.457531211,2
228,-0.146907858,-0.180198046,-0.184421616,0.090149293,-0.112564854,0.0876289,-0.14188887,-0.181793689,-0.184682744,-0.159621418,-0.057724086,-0.15977532,-0.136586989,-0.192618425,-0.136267595,-0.159964861,-0.141394402,-0.136009142,-0.057161227,-0.190819578,-0.20729251,-0.094029492,0.03623428,-0.093329306,-0.069622479,-0.11694976,-0.109567791,9,13,0.162839393,0.165091605,0.164664255,0.164033633,0.164040714,0.161165794,0.165758927,0.162994445,0.165754208,0.160302183,0.159446683,0.158822199,0.793154881,0.422257301,0.244260101,0.71841305,0.487499922,1.416947201,0.912029709,0.953703704,6.542016098,0.868710534,0.307779367,0.788124923,0.351136346,0.583333333,0.41121654,3
229,-0.164457378,-0.197898031,-0.200584995,-0.040444818,-0.150571659,-0.041278412,-0.159556098,-0.191792864,-0.201811418,-0.204436465,-0.134702962,-0.167556951,-0.141654045,-0.212948688,-0.146487711,-0.203948974,-0.159013487,-0.145927784,-0.133797377,-0.210386588,-0.264470685,-0.111409955,-0.04309375,-0.110245585,-0.106033256,-0.125914116,-0.147958017,3,14,0.356791099,0.355724575,0.355041532,0.351254356,0.351219625,0.35131287,0.352904576,0.349925181,0.353039616,0.352882344,0.351372953,0.347271534,0.906840734,0.794797688,0.780990002,1.5061457,1.299623428,0.978115267,1.002010494,0.925644917,0.707175597,1.03027331,1.29887519,0.809456361,1.021872162,1,1.347961337,4
230,-0.058640408,-0.102081569,-0.133614275,0.218972901,-0.049727497,0.219311767,-0.103378606,-0.153306011,-0.132718718,-0.085140033,0.059069232,-0.086797242,-0.119647165,-0.165344443,-0.121588181,-0.089833092,-0.104725853,-0.121259496,0.06418843,-0.163743233,-0.122634455,-0.07008329,0.203038561,-0.071608031,-0.029792316,-0.049302864,-0.048844918,8,15,0.195586801,0.197627805,0.197161576,0.196606793,0.196591511,0.193824787,0.200387839,0.197857479,0.200459701,0.207087125,0.206083798,0.205623763,0.863238959,0.634132154,0.623629785,1.531775354,1.269422962,0.531064699,0.950813796,0.879409335,0.29205616,1.117563988,6.431581982,0.43377012,0.579193837,0.692307692,1.367161737,5
231,-0.288439241,-0.287402496,-0.245279359,-0.211042493,-0.246947184,-0.215471905,-0.215326731,-0.228464485,-0.249027662,-0.310454509,-0.277376688,-0.269282761,-0.163090079,-0.250874939,-0.166337269,-0.304474698,-0.212277579,-0.165731377,-0.281580671,-0.247723985,0.335413993,-0.173147882,-0.255283114,-0.167824034,-0.185660375,-0.262722797,-0.241962247,11,16,0.31071849,0.308101662,0.307425315,0.303800661,0.303769513,0.305550201,0.308354235,0.309972913,0.308286247,0.31299034,0.3116593,0.31644963,0.85834502,0.584249084,0.463943272,0.691076749,1.080950528,1.156137005,1.021703533,1.002721552,2.643537795,0.99682804,0.294811842,1.226719161,1.295164697,0.973684211,1.064101257,1
232,-0.261642191,-0.271888995,-0.252840863,-0.126207605,-0.21856951,-0.130102478,-0.178839496,-0.218370055,-0.253896446,-0.299771002,-0.202467983,-0.231653155,-0.157425865,-0.249661312,-0.163905267,-0.296730823,-0.176738941,-0.162463543,-0.206624324,-0.244503401,-0.44008924,-0.143293981,-0.206589508,-0.139806243,-0.146804885,-0.22401108,-0.215786023,16,17,0.234260525,0.238222338,0.2376834,0.23681865,0.236768909,0.232001537,0.237194863,0.233731465,0.237248993,0.236912176,0.235711116,0.234622213,0.864953399,0.931957187,0.387054575,1.586988517,1.286656121,0.949005898,1.044984243,1.002795031,3.218047072,0.916567074,1.632594458,1.460958544,1.731155314,1.638888889,1.135599488,8
233,-0.200878604,-0.215169521,-0.21999548,-0.049512011,-0.188863403,-0.049586105,-0.166533189,-0.195315969,-0.220926765,-0.253433285,-0.119641964,-0.176664073,-0.143348252,-0.220712953,-0.14995893,-0.251525655,-0.165824543,-0.149180074,-0.118226255,-0.217573538,-0.033981717,-0.114096857,-0.044931621,-0.112893055,-0.108317041,-0.130398668,-0.186269099,12,18,0.32431435,0.327838712,0.327174062,0.325169723,0.325187433,0.320592674,0.323699076,0.319557459,0.32379166,0.329576199,0.328207377,0.327385232,0.886367227,0.766853933,0.302460372,0.36643696,1.448340336,1.342696634,1.090880505,1.160454849,4.028371634,0.958484093,0.418645248,2.121564782,2.933680811,2.013157895,1.427514812,0
234,-0.306880301,-0.132156609,-0.087317649,0.139340761,-0.275851688,0.119400659,-0.207584537,-0.315148004,-0.088279984,0.497261482,-0.427016672,-0.256847446,-0.198559238,-0.350952664,-0.221028876,0.482633282,-0.204466093,-0.218519269,-0.432279572,-0.346412393,0.273149708,-0.175022749,-0.035062773,-0.167511879,-0.077578479,-0.289369437,-0.271535187,10,1,0.305324109,0.303001443,0.302443719,0.301619994,0.301728385,0.30311309,0.303550452,0.30502133,0.303482286,0.308732609,0.307633107,0.312154126,0.918688079,0.996732026,0.549136408,1.440276396,1.220986859,0.972446871,1.027062399,1.023844726,1.7581345,1.251004137,1.282535143,1.091152953,1.348777543,1.121794872,1.398671569,7
235,-0.28026866,-0.296476104,-0.295576367,-0.12277129,-0.241752779,-0.126838221,-0.180050318,-0.243150585,-0.29802283,-0.296432014,-0.35185581,-0.202320708,-0.180013163,-0.267750268,-0.187379529,-0.292227805,-0.178934154,-0.186398625,-0.357522498,-0.264530194,0.002281869,-0.182907613,-0.158639122,-0.177551879,-0.148749264,-0.269469744,-0.236597836,2,2,0.464985406,0.466047722,0.465480344,0.463647569,0.463482132,0.461219848,0.478568455,0.474835445,0.478390461,0.46940834,0.468104887,0.467874014,0.955866,1.121183206,0.839727831,1.297585412,1.614178114,1.338761269,1.07892449,1.007407407,0.693085381,1.09502122,0.587238394,1.70984038,2.923147258,1.335164835,1.702149979,0
236,-0.433663933,0.411851144,0.525884913,-0.100636,-0.423082965,-0.09324927,-0.077940877,1.160093651,0.527480509,1.47803028,-0.179208067,-0.042683796,-0.022149363,1.11238731,-0.042275665,1.425425884,-0.081024372,-0.039487697,-0.179577075,1.118591613,-0.193228452,-0.080146024,-0.043238513,-0.080712508,0.050493834,-0.072064353,-0.417523295,14,3,0.174812948,0.174152025,0.173765731,0.171322578,0.171336925,0.171373711,0.172967378,0.173006982,0.172978271,0.17538333,0.174648668,0.176692443,0.836278607,0.543909348,0.440783273,0.674707364,0.904626379,1.691095771,0.983646845,1.000746269,2.159748508,0.870796361,0.598221339,0.982698954,0.831706808,0.964285714,0.8303146,2
237,-0.053784739,-0.430814396,-0.363884676,-0.506135065,0.242476986,-0.492573968,-0.242284649,-0.263586954,-0.370685491,3.627267435,-0.522050626,-0.289941664,-0.1554061,-0.290918615,-0.166878473,3.474890317,-0.239561403,-0.165379143,-0.528370619,-0.287271222,-0.601902928,-0.248251787,-0.342236843,-0.243809925,-0.327945889,-0.311456696,0.273061374,15,4,0.36536943,0.364934465,0.364621237,0.363769937,0.360694451,0.360106786,0.380364918,0.377811162,0.378002092,0.354288732,0.350815278,0.356410317,0.942915553,0.93242436,0.708411619,1.159625157,1.805546593,1.172335368,1.063402144,0.890095389,0.321103711,1.037866019,0.865029954,1.110336874,2.445736213,1.285714286,1.907815854,5
238,-0.320506108,-0.388388179,-0.320917393,-0.078388119,-0.328351511,-0.077778634,-0.224517449,-0.137010777,-0.326867913,-0.455885613,-0.397236404,-0.273938269,-0.145017439,-0.09232381,-0.152214631,-0.444891545,-0.221551238,-0.15120242,-0.400499082,-0.098309421,-0.243530534,-0.133435675,-0.080750533,-0.13176558,-0.111223252,-0.163879938,-0.326186682,0,5,0.443976552,0.446324027,0.446089415,0.444833888,0.444587517,0.441687857,0.462327437,0.459074234,0.462424905,0.434192599,0.433084453,0.432957771,1.00296466,1.095752707,0.678781809,1.732125621,1.614682003,0.9255596,1.00189606,0.899004722,0.092046958,1.288586175,1.499175113,0.606835468,1.149826488,1.762820513,1.878899061,1
