,video_name,video,t_maximum,r_maximum,p_maximum,p_wave_range,r_wave_range,t_wave_range,p_std,t_std,r_std,r_mean,p_mean,t_mean,HRV_ShanEn,HRV_HTI,HRV_ApEn,HRV_MFDFA_alpha1_Mean,HRV_SD2,HRV_HFn,HRV_CVI,HRV_Prc80NN,HRV_HF,HRV_Ca,HRV_MadNN,HRV_LFHF,HRV_SD1a,HRV_S,HRV_SD2a,HRV_Prc20NN,HRV_MedianNN,target
150,17,7,0.314492069,0.316264477,0.315821662,0.312324614,0.312304131,0.309347192,0.316187808,0.314526844,0.316165954,0.323032849,0.322111447,0.322708495,0.828057302,0.634032634,0.631307441,1.278097157,0.679903806,3.774911248,0.89670555,0.989251887,2.20097667,1.063993143,0.763636364,0.138313847,0.61533495,0.358802655,0.675680673,0.99086758,1.004444444,3
151,1,8,0.153396109,0.154481465,0.154209526,0.152825489,0.152820518,0.151520435,0.154160846,0.150803093,0.154154723,0.15852627,0.157979386,0.153413099,0.914372136,0.773811871,0.399138734,1.757178275,1.137039601,0.485526757,0.955883863,0.981333333,0.705793252,1.127131493,1.05,3.666674381,0.684990068,0.653900566,1.181000233,0.974407583,0.987385321,4
152,5,9,0.419525847,0.417056292,0.416799535,0.41122908,0.417635401,0.418430044,0.414207467,0.422048156,0.420682393,0.419927424,0.425278613,0.423872325,1.01501226,1.032263284,0.277961455,1.243275569,1.250892591,0.963840598,1.040394381,0.991869919,1.5306178,0.876855357,1.2,1.392025259,1.206264978,1.457256245,1.130413888,0.982849535,0.983333333,8
153,13,10,0.89642381,0.913642236,0.913589692,0.916329571,0.916215573,0.898237873,0.922946764,0.91098873,0.922778594,0.939997879,0.939793674,0.911620993,0.895590524,0.576923077,0.92817026,0.901204804,0.6150577,1.655107307,0.948569105,0.955380577,4.328004347,1.478276467,0.5,0.404775741,1.029475418,0.608294718,0.758687653,1.01661114,0.991852334,6
154,7,11,0.628158591,0.635690773,0.635220898,0.633255057,0.633206303,0.624544309,0.638719653,0.621416908,0.638706897,0.633395524,0.632445325,0.606778642,0.963317919,0.975524476,0.726519893,1.028335665,1.252629074,0.65117913,1.023777212,0.99009009,0.372994792,0.864158651,1.0,1.68352638,1.08862539,1.243709365,1.139092251,0.990056818,0.988457928,7
155,4,12,0.336901349,0.334158764,0.333701251,0.331111643,0.33110437,0.332739751,0.330166586,0.332605334,0.33015118,0.343224183,0.342321648,0.347535978,0.945733676,0.83675836,0.399940232,0.771950912,1.245601949,1.855586415,1.017605815,0.956521739,2.022661172,1.286267094,1.0,0.570640396,0.937100238,1.178711151,1.443583884,0.956221198,0.955156951,2
156,9,13,0.164862914,0.163729337,0.163456533,0.163182946,0.163166105,0.163536552,0.166334573,0.167401655,0.166313693,0.167541575,0.166974838,0.166195993,0.902655658,0.720789736,0.433684938,0.593357143,0.956655049,3.044777185,0.976773103,1.02739726,0.793894472,1.048709661,1.186813187,0.368103509,0.823167544,0.801982435,0.982701671,1.024630542,1.018912635,3
157,3,14,0.353513198,0.359390488,0.358940642,0.354433014,0.354405798,0.347228519,0.360556047,0.354162362,0.360513479,0.363076848,0.362119049,0.358013178,0.992200605,0.778826531,0.477641765,0.857629058,1.154964817,0.761936254,1.002206146,0.980137227,0.462884828,0.965277232,0.8,1.486593171,0.898221587,1.020305559,1.133427299,0.981395349,0.977375566,4
158,8,15,0.19548508,0.197519884,0.197198495,0.196152818,0.196150321,0.193400319,0.200765243,0.198822862,0.200765786,0.199850747,0.199194145,0.198647338,0.800305147,0.587576486,0.567122366,0.772442414,0.537507632,1.433486111,0.907425463,0.943534483,4.760443164,0.962214231,0.666666667,0.912861784,0.735451424,0.408128444,0.52268414,0.972093023,0.961538462,5
159,11,16,0.308465612,0.311884524,0.311483334,0.310843155,0.31079266,0.306598607,0.315706653,0.311057772,0.315756883,0.306611359,0.305685951,0.304778314,0.95068904,0.762222222,0.652143477,1.010325335,1.096501725,0.953126425,1.015248065,1.00485751,0.577648414,1.300399423,1.0,1.154389533,1.067454713,1.155611987,1.263778635,1.004694836,1.01139477,1
160,16,17,0.235355726,0.237019609,0.236613626,0.233046924,0.233066312,0.23037353,0.236929712,0.232834374,0.236880219,0.239473883,0.238712243,0.237205618,0.903084786,0.710408448,0.429383292,0.759632488,1.02803102,0.37265557,1.020335954,1.032885817,2.282970793,0.922954397,0.8,6.221515738,1.172166766,1.204356703,0.984103439,1.024630542,1.00952381,8
161,12,18,0.32689978,0.325679268,0.325234316,0.320825914,0.320769117,0.320788532,0.3221383,0.321893315,0.322165567,0.333371861,0.332447507,0.334324106,0.969591174,0.996757075,0.709319024,0.664145265,1.416126747,0.718410608,1.028460086,1.007359307,0.763614959,1.198123486,1.619047619,1.778334906,0.955601309,1.307468275,1.568790941,0.958139535,0.975225225,0
162,10,1,0.304291429,0.303764392,0.303232276,0.302021813,0.302054316,0.301653129,0.299226828,0.299591027,0.299210222,0.311634723,0.310607397,0.312479981,1.004717233,0.818882466,0.729001265,1.119135548,1.201127976,2.722292851,1.045092905,1.069736842,1.933263226,0.897205242,1.15,0.234144117,1.464952477,1.573602088,1.129311992,1.039724742,1.036458333,7
163,2,2,0.461949234,0.466161359,0.465583948,0.464413346,0.46448629,0.458939581,0.463796039,0.459058826,0.463775104,0.47170674,0.470569256,0.468748781,1.031094579,1.118222222,0.727479071,1.048460093,1.077730315,1.033242643,1.009017571,1.032679739,0.81888843,0.89708062,1.2875,1.063388906,1.013104488,1.082829121,1.015635836,1.021126761,1.03072873,0
164,14,3,0.174557572,0.174208704,0.173883954,0.172234608,0.172227039,0.172237517,0.173380328,0.173414627,0.173379739,0.176670927,0.175987913,0.177338211,0.942146183,0.88766276,0.594969061,0.96791216,1.107117178,0.935425364,1.032385524,0.998125,1.239934288,1.136258376,0.844444444,1.232662687,1.092668664,1.328135359,1.191977692,0.995302013,0.995124582,2
165,15,4,0.364855743,0.367774737,0.367243578,0.364064682,0.364034568,0.359979639,0.365855159,0.360092748,0.36584958,0.370241215,0.369162808,0.367661567,0.930321129,0.863405392,0.364837023,0.997191894,0.68764866,1.446484021,0.941666887,0.990740741,2.332216842,0.943653569,1.083333333,0.611283154,0.888662365,0.606076228,0.670486291,1.0,0.99522293,5
166,0,5,0.445726227,0.447529933,0.447005669,0.447014603,0.446922933,0.443728243,0.452410024,0.450554198,0.452345809,0.454886366,0.45375716,0.453665738,1.016882975,0.994657875,0.715206363,1.127652072,1.223864233,2.099931285,1.054560081,1.004907975,2.29332381,0.871637408,1.0,0.408106381,1.208719232,1.61675937,1.145568058,1.0,1.000020156,1
167,6,6,0.319213489,0.320923628,0.320413145,0.319872159,0.319792558,0.317194785,0.32249657,0.319790762,0.322470308,0.323267216,0.322233543,0.322317421,0.997140019,1.039735099,0.6434023,1.144038175,1.274595314,0.910515726,1.045785438,1.000603136,1.48899702,1.045549936,1.005555556,1.207633819,1.282414465,1.510607395,1.298146229,1.0,0.9984375,6
168,17,7,0.315847423,0.318018174,0.317577774,0.31472076,0.314659321,0.31162515,0.316964814,0.312515887,0.316960779,0.319434708,0.318412477,0.319002651,0.897881597,0.939390988,0.709475936,0.882242449,0.877246717,2.626421302,1.035594871,1.006024096,5.949537145,1.311825852,0.75,0.320040549,1.937740571,1.354379327,0.975257572,1.005732484,1.0,3
169,1,8,0.154327833,0.153752678,0.153437001,0.153003428,0.153004188,0.153313578,0.153886289,0.154610257,0.153875478,0.155395794,0.154780221,0.15665232,0.86697497,0.751018221,0.626531907,0.822952111,0.703935401,1.94892821,0.93015136,0.967172797,2.51170813,0.977964142,0.75,0.728855932,0.756487491,0.535597644,0.69693943,0.984525274,0.976708075,4
170,5,9,0.419340761,0.418771783,0.418176655,0.418027673,0.418027672,0.418304593,0.425279882,0.423564102,0.425257741,0.421437854,0.420266506,0.420941423,0.916343536,0.728019457,0.750396487,1.003564116,0.843137209,0.971098924,0.990185833,0.994674556,1.678615073,0.967629838,0.7,1.09777696,0.973100022,0.915073329,0.839279241,1.006410256,1.003125,8
171,13,10,0.911640912,0.91103182,0.910812158,0.913943259,0.913992147,0.914353027,0.927820918,0.926989547,0.927773968,0.915419294,0.915044938,0.914570831,1.045399263,1.10111532,1.040304509,1.176451793,1.271962401,1.296868179,1.058775979,1.089108911,1.679982436,1.340455134,1.607142857,0.727627137,1.482315316,1.693776979,1.477608465,1.076423841,1.085075027,6
172,7,11,0.630655055,0.63607194,0.635507706,0.63623804,0.636318645,0.629961852,0.636330907,0.630058714,0.636323149,0.644928112,0.643878754,0.640205827,1.007745119,0.962527233,0.794741737,0.79681473,1.372936462,1.043065045,1.077063742,1.04695122,1.08239316,1.056471313,1.25,0.935000546,1.374986395,1.954099356,1.419009307,1.019607843,1.025316456,7
173,4,12,0.336367176,0.334319527,0.333798007,0.330112112,0.330130078,0.331335049,0.327147894,0.328358307,0.327149236,0.343032372,0.341989284,0.345955991,1.071521641,1.182568438,0.616599184,0.97353049,1.707156409,1.297511625,1.065072704,0.989534884,0.159841096,1.096090904,1.477777778,0.896145128,1.11878304,1.803269617,1.785412061,0.919254658,0.977409639,2
174,9,13,0.164477456,0.165643096,0.165321145,0.165050766,0.165037482,0.16335582,0.166581549,0.164884213,0.166570579,0.166643494,0.165990282,0.165981619,0.905178102,0.884746653,0.634832587,1.125203196,0.87032442,1.658013667,0.982766561,1.003012048,1.717105674,1.049493827,0.9,0.820049756,0.959445707,0.859769138,0.896371733,1.012987013,1.0015625,3
175,3,14,0.358174737,0.357282942,0.356725551,0.354555662,0.354559767,0.354582181,0.357095687,0.357106334,0.357085254,0.362816501,0.361698385,0.364560386,0.925735948,0.65537178,0.647981023,1.051513548,0.833695704,1.710661207,0.982533715,0.954347826,2.279613884,0.953442241,0.875,0.557157112,0.982809991,0.847731811,0.817385847,0.963905325,0.965909091,4
176,8,15,0.195970044,0.197550937,0.197176118,0.195300354,0.195283728,0.193083059,0.197679302,0.195537446,0.197660156,0.204802051,0.204036339,0.203844731,0.890433937,0.677130045,0.484059298,0.946276104,0.811113078,2.736854565,0.97007479,0.981621622,1.614436589,0.955093471,0.775,0.318476455,0.986289517,0.749057669,0.78761525,1.006024096,0.995710192,5
177,11,16,0.309695063,0.312177425,0.311663825,0.30991183,0.309875439,0.30654687,0.314987152,0.311413948,0.314957692,0.307109641,0.306072182,0.305356414,0.852034934,0.707836257,0.828695041,0.737659133,0.397364779,2.274569704,0.897012611,0.986713351,15.20078519,1.061595464,0.666666667,0.453514816,0.960917385,0.358067912,0.41219921,1.024390244,1.011764706,1
178,16,17,0.23726313,0.236562431,0.236135354,0.235525852,0.235497444,0.235518632,0.239900113,0.239879019,0.23986245,0.235037978,0.23417489,0.236415578,0.913083268,0.659761905,0.538432464,0.875729061,0.865687734,1.985733407,0.988959871,0.97025641,3.050917225,1.089163516,0.857142857,0.479579569,0.982251977,0.896230651,0.915521866,0.980162485,0.967567568,8
179,12,18,0.324380293,0.327302008,0.326752907,0.323109119,0.323158229,0.319346383,0.326340865,0.322587278,0.326343237,0.335637338,0.334599685,0.333578605,1.053045696,1.342105263,0.608138271,1.157151698,1.599341251,1.469702642,1.073716985,1.041621622,1.875013442,1.10166083,1.45,0.889182326,1.162784199,1.968914471,1.691128562,1.003508772,1.022727273,0
180,10,1,0.303476207,0.306475288,0.30601944,0.302416805,0.302396127,0.298394348,0.304239779,0.298326461,0.304236405,0.317270471,0.316300472,0.318656837,0.837845281,0.386521465,0.693120604,0.96396582,0.67432075,1.670132624,0.96037477,0.985436893,24.22046507,0.926514737,0.56,0.556663327,0.935105621,0.668020423,0.65122292,1.0625,1.009057316,7
181,2,2,0.462501654,0.46457729,0.464053169,0.461345057,0.461276724,0.457890112,0.464524684,0.468756947,0.4644906,0.468432523,0.467283055,0.4672816,0.908554678,0.807272727,0.605848948,1.027676126,0.874745113,1.574360455,0.991847163,1.019138756,3.881769878,1.160358224,0.654761905,0.397136386,1.081169291,0.925345375,0.945043161,1.044559585,1.038557214,0
182,14,3,0.174633702,0.173302634,0.172968236,0.171540213,0.171533626,0.172161267,0.172518555,0.175265271,0.172510664,0.175520957,0.174837238,0.178561965,0.820670728,0.542361111,0.381266399,0.96646141,0.585871653,1.844964611,0.921482892,0.995475113,4.416571704,1.133645273,0.714285714,0.519589049,0.847317438,0.456383947,0.614201563,1.027535931,1.009433962,2
183,15,4,0.364147487,0.367750393,0.367227298,0.368006753,0.367973553,0.363226624,0.370817052,0.367955487,0.370808096,0.367802521,0.366714964,0.360898023,0.91780817,0.838930348,0.573243109,0.835144198,1.076945971,1.367004821,1.019945248,1.046082949,2.900141634,1.178861303,1.166666667,0.698262885,1.131445917,1.218268045,1.18242704,1.045,1.035714286,5
184,0,5,0.444282925,0.448463868,0.447896964,0.444938322,0.444923843,0.439438255,0.449624264,0.447939129,0.44960411,0.456088027,0.454942854,0.451686825,0.952036012,0.8,0.447866841,1.118941965,1.269762322,1.543241652,1.025747288,1.0,0.787547409,1.013363777,1.416666667,0.480602871,1.070772188,1.291257917,1.272257955,0.956937799,0.988479263,1
185,6,6,0.319145613,0.318012089,0.317491613,0.317875368,0.31787159,0.318016809,0.322862455,0.324714222,0.322862594,0.311893866,0.310872187,0.311569394,0.883538855,0.644541485,0.350390041,1.191212884,0.762580687,1.508573195,0.958941317,1.004090909,5.199965717,0.997545786,0.714285714,0.56999284,0.915150973,0.662234617,0.74856497,1.025870647,1.0,6
186,17,7,0.316537683,0.315743892,0.314996262,0.311521526,0.311747142,0.311466818,0.316877381,0.315860123,0.316899899,0.31528765,0.314261143,0.311894037,0.892637589,0.628743961,0.525358494,0.871189514,0.896676228,1.233284858,0.988107481,0.945121951,2.637259187,0.878693232,0.75,0.750615312,1.049371051,0.887543062,0.807026232,0.947136564,0.953191489,3
187,1,8,0.152922408,0.154263712,0.153954206,0.152805893,0.152796292,0.150774362,0.158031004,0.155284845,0.158031941,0.151990295,0.151374594,0.14996209,0.844525021,0.53689759,0.476790671,0.757917731,0.822488812,2.252566538,1.007030632,1.08411215,35.34766493,1.392489843,0.777777778,0.705514173,1.210069819,1.072769638,0.994262307,1.131052632,1.103960396,4
188,5,9,0.421460953,0.417799719,0.417245011,0.411274165,0.41120888,0.413661615,0.408923482,0.41220384,0.408898222,0.426000616,0.424871412,0.429298077,0.957535659,1.331360947,0.623360076,0.913963227,1.41229728,0.697455185,1.035461531,1.001762115,0.394722593,0.943059963,1.166666667,2.702553379,1.110986412,1.421139385,1.354609684,0.988669437,1.004587156,8
189,13,10,0.912405935,0.913917375,0.913716165,0.910701588,0.910701588,0.908807661,0.90725516,0.90532954,0.907247407,0.905617635,0.905202824,0.904752535,1.102181345,1.058064516,0.965890338,1.314672791,1.807024836,0.549702408,1.120205112,1.063101604,0.444040683,0.904590733,1.6,2.081699475,1.437684004,2.898774827,1.733058101,1.006818182,1.024861878,6
190,7,11,0.630905331,0.636850278,0.636345036,0.631728512,0.631646143,0.624565044,0.632783575,0.625154671,0.632722399,0.647454366,0.646485102,0.641969315,0.97131085,0.788794926,0.723116796,0.814709116,0.992097289,0.836923996,1.009557893,1.0,1.664558997,1.16110127,1.0,1.243403652,1.01780857,1.097465248,1.085082135,1.000560526,1.005347594,7
191,4,12,0.336714826,0.334664968,0.334309902,0.330953586,0.330802768,0.331831831,0.333227772,0.333660072,0.333201591,0.340786779,0.339815929,0.342493831,0.874549512,0.831055499,0.789399032,1.1919596,0.612692359,1.600818469,0.915429246,0.95257328,1.733065066,0.755955555,0.8,0.609858612,0.681837675,0.451427709,0.522049062,0.973262032,0.96373057,2
192,9,13,0.165033946,0.164876893,0.164550371,0.162482122,0.162497208,0.162040597,0.163712951,0.163062018,0.163705468,0.168344572,0.167722671,0.168881701,0.864486216,0.530632037,0.536900425,1.079928911,0.706634017,2.521665695,0.982303816,1.052636641,11.03235648,1.075608793,0.75,0.604843435,1.338898368,0.847267951,0.72850563,1.092638037,1.063583815,3
193,3,14,0.358678842,0.356023833,0.355519742,0.354309798,0.354264336,0.355875972,0.354891546,0.356377775,0.354860946,0.356487956,0.355466824,0.360034739,0.909688354,0.55672697,0.662177165,1.200396318,1.023508597,0.793908757,1.004836147,0.97979798,1.931763401,1.043079893,0.571428571,1.497049871,1.021709186,1.046539427,1.048081057,1.0,0.973684211,4
194,8,15,0.197508598,0.196797153,0.196435837,0.194761975,0.194772075,0.194797743,0.198714303,0.198714338,0.198708981,0.198863425,0.198137297,0.200301005,0.878446464,0.545934959,0.475355474,0.883820617,0.79406434,1.565280836,0.978520462,1.010050251,3.081793042,0.995818089,0.714285714,1.005075083,1.063882598,0.812804366,0.784855694,1.023497268,1.021052632,5
195,11,16,0.31082476,0.309855195,0.309335745,0.304973532,0.308958799,0.309026869,0.307786439,0.311892855,0.311860215,0.311195332,0.314294196,0.313115808,0.873184172,0.689627995,0.580717941,1.0696308,0.781810036,1.141563107,0.968388648,1.008523632,1.289515579,1.166804509,0.833333333,1.100809019,0.922013693,0.735316988,0.860098439,1.014285714,0.995098039,1
196,16,17,0.236355151,0.238805285,0.23840451,0.237449014,0.237418346,0.234136842,0.238165447,0.235176892,0.238144956,0.238004069,0.237171909,0.236659401,0.944007563,1.041758242,0.461345932,1.019162527,1.132750988,1.89223568,1.027853651,0.991428571,2.515480582,0.874115532,1.125,0.48983225,1.08522575,1.313207716,1.059026056,0.97486911,0.975124378,8
197,12,18,0.326576431,0.32599508,0.325326684,0.323717493,0.323836817,0.323415519,0.327575012,0.326788832,0.327570504,0.328080186,0.327030395,0.329295913,0.972133064,1.042305904,0.566676374,0.941998274,1.089782324,1.288043062,1.020052084,1.054368932,1.026117744,1.134539089,1.15,0.648423182,1.233077948,1.215561736,1.14971324,1.061780105,1.069796954,0
198,10,1,0.306077848,0.303986727,0.303473887,0.301834084,0.303903181,0.305188562,0.305897518,0.309493392,0.308116021,0.318733499,0.319937619,0.321809826,0.882663045,0.617460317,0.590226528,1.042999627,0.897553485,1.147984743,1.013924557,1.055682348,11.57872928,1.082036107,0.704545455,1.171219778,1.302182551,1.156940791,0.933495174,1.080575726,1.039473684,7
199,2,2,0.464606345,0.460754316,0.460156892,0.454545455,0.454559066,0.457332229,0.461598409,0.462881663,0.461622965,0.462953739,0.461750525,0.469119595,0.922906724,0.744724026,0.463477168,0.995791887,0.908158868,1.829482799,0.997076345,1.009661836,1.770743052,1.152717316,0.857142857,0.386011455,0.993805765,0.972382027,0.995820579,1.025237727,1.02020202,0
200,14,3,0.174134898,0.17333955,0.173015534,0.171341511,0.171318982,0.171514174,0.175706899,0.175909234,0.175709303,0.177573845,0.17688132,0.178944816,0.954278982,0.99853229,0.620105006,1.059575999,1.129329755,3.369427726,0.987264888,0.978947368,0.96992946,1.022919407,1.25,0.332492315,0.811093343,0.884275654,1.140839724,0.950769231,0.971466923,2
201,15,4,0.364913896,0.366382101,0.365792141,0.363228382,0.363228382,0.360781659,0.369338005,0.366502478,0.369323542,0.371249534,0.370095703,0.370148096,0.906270231,0.755597015,0.488412637,1.216561833,0.73226834,2.694497762,0.947033011,0.974717795,8.048261974,0.915129716,0.666666667,0.20252878,0.934837254,0.586706472,0.675122048,0.99009901,0.983173077,5
202,0,5,0.446776007,0.444573672,0.443829363,0.438779195,0.438965097,0.440195893,0.440209834,0.441733581,0.440286118,0.431572253,0.430298811,0.43496034,1.004652083,1.04433134,0.526510695,0.991366434,2.848199932,0.899360791,1.193594332,1.090425869,1.391140898,0.911085325,1.541666667,2.157929955,2.164048389,6.802344087,2.754324599,0.988332482,0.990566038,1
203,6,6,0.318020762,0.320452742,0.319895687,0.315945778,0.320223499,0.316874695,0.316488027,0.318110929,0.321005466,0.324442245,0.327757554,0.323366087,0.947909605,1.158730159,0.458147226,0.768398459,0.747428031,1.628687283,0.936764531,0.986547085,1.804868912,0.792471546,1.0,0.499904265,0.823456405,0.50556911,0.617296719,0.985436893,0.985915493,6
204,17,7,0.314842379,0.318155831,0.317625421,0.314041376,0.314010058,0.309777655,0.324441386,0.320338026,0.324401833,0.326897475,0.325800201,0.32454844,0.850883336,0.82347973,0.435915049,0.87416819,0.555452008,2.397486894,0.892247625,0.920689655,3.429750273,1.057516685,0.704678363,0.628274291,0.562284464,0.322578468,0.5748755,0.951207729,0.941177723,3
205,1,8,0.152735747,0.153972483,0.153633864,0.151298689,0.152235995,0.150444674,0.15350816,0.152659703,0.154394839,0.157294771,0.15751399,0.156571163,0.861409602,0.56468969,0.347847684,1.094020981,0.735316473,2.018016145,0.937330438,0.953586498,2.300783778,1.078516059,0.800653595,0.504975994,0.733871385,0.516651249,0.764631226,0.963393287,0.963375216,4
206,5,9,0.420477649,0.416899469,0.416261349,0.413757603,0.413828605,0.416390673,0.422689702,0.4253383,0.422735055,0.425910243,0.424648775,0.430484796,0.975629738,1.10952381,0.676235758,0.788214803,2.19634763,0.924090643,1.152588411,1.045064378,1.629514683,1.039485294,1.285714286,1.6659767,1.934861657,4.6042543,2.345800344,1.005560704,1.007847534,8
207,13,10,0.902058986,0.913915267,0.913778878,0.903187652,0.903096077,0.89077469,0.890403917,0.878849779,0.890327064,0.928244802,0.927974284,0.917214589,0.960362867,0.849390244,2.159203239,1.104300053,0.908052819,0.712983261,0.943606455,0.962441315,0.369961719,0.995880277,1.083333333,3.154458757,0.684715833,0.577213491,0.89229864,0.95959596,0.95631068,6
208,7,11,0.631999843,0.639633357,0.639042925,0.632542303,0.640380567,0.631785357,0.641995537,0.642118804,0.650256335,0.636628736,0.643774998,0.630268768,1.014504715,1.19338843,0.408020433,1.457610061,1.004884759,1.434567156,1.015024309,1.026640401,0.457577805,0.829761157,1.25,0.370473662,1.054190253,1.153288471,0.908228818,1.020725389,1.02393914,7
209,4,12,0.333355011,0.335306635,0.334738936,0.331703403,0.331707,0.328783092,0.333641158,0.33114169,0.333631303,0.357325319,0.356187635,0.356472306,0.819422275,0.563492063,0.570840844,1.73584457,0.571417676,1.508322275,0.856610546,0.872643667,0.749400082,1.032331997,0.535714286,0.57132609,0.333242538,0.184946876,0.58086066,0.93492209,0.908510638,2
210,9,13,0.16543261,0.16446715,0.164108449,0.163130714,0.163119209,0.163512591,0.165155358,0.165545718,0.165138596,0.173565676,0.172837048,0.175131363,0.96617413,0.80075188,0.390714113,0.836033161,1.480329909,3.864398966,1.046422755,1.069642857,1.561672784,1.028226519,1.625,0.206836763,1.13099334,1.608581605,1.500748599,1.001463415,1.018691589,3
211,3,14,0.354841677,0.358191933,0.357638649,0.354939165,0.35488875,0.350542912,0.358282259,0.353591602,0.358253029,0.366359163,0.365161561,0.363442255,0.902418615,0.717312834,0.473830558,0.758766078,0.837010284,1.194137531,0.969158125,0.98546857,1.741563572,1.507942429,0.785714286,0.988456218,0.783150787,0.736081781,1.089776323,1.002463054,0.990521327,4
212,8,15,0.195671902,0.197750197,0.197330791,0.195606441,0.195090004,0.192332146,0.198489283,0.195280274,0.197953652,0.204837201,0.203385412,0.203431008,0.796548951,0.542132353,0.551482548,0.773312188,0.44334095,1.767093401,0.864659015,0.889025535,4.83183489,1.006226345,0.666007905,0.839456904,0.515347745,0.21756463,0.438295083,0.937503263,0.923758034,5
213,11,16,0.309663029,0.311725395,0.311140078,0.310887863,0.310873326,0.307860086,0.307115421,0.304332308,0.307090771,0.318323856,0.317199015,0.317344123,0.973073202,1.024118738,0.631940191,0.958116239,1.708626061,1.520966578,1.049201598,0.999103139,0.685708975,1.343485957,1.035714286,0.506815707,1.16175066,1.636327631,1.991107713,0.988328203,0.98943662,1
214,16,17,0.236997536,0.237865226,0.237328772,0.235463403,0.235495821,0.233862605,0.241499053,0.239047326,0.241491406,0.240568212,0.239600707,0.239595597,0.882780439,0.668664384,0.566480046,0.851943928,0.779727262,1.28582194,0.963359558,0.974358974,1.548348938,1.15644706,1.091911765,1.881576092,0.966488579,0.679819764,0.82979435,0.976470458,0.984162896,8
215,12,18,0.323452888,0.327517018,0.327150302,0.324900814,0.324691254,0.319647066,0.334387902,0.330093006,0.334401728,0.307568342,0.306388924,0.305571764,0.967135758,1.138059701,0.505464014,1.209363063,1.612412088,0.722138874,1.098842069,1.110020071,5.992832072,0.928677632,2.083333333,1.76554054,1.757224117,3.042071633,1.562567453,1.00456621,1.07860262,0
216,10,1,0.30245331,0.306047306,0.305358439,0.303335543,0.301641957,0.297130985,0.308014529,0.302418091,0.306413352,0.301965889,0.298919725,0.300023362,0.872184939,0.805555556,0.465517447,0.397802654,1.111496467,1.815418958,1.006756163,0.948852459,2.346252003,1.073497194,0.9375,0.332943652,0.796237424,1.083361018,1.202851489,0.920962042,0.929920695,7
217,2,2,0.462035758,0.459258488,0.458721651,0.457828299,0.457675466,0.459370419,0.464314453,0.46716516,0.464793531,0.469683364,0.468453091,0.474474289,1.088714842,1.751340996,0.341375238,2.103990302,2.106802768,0.834593467,1.138497796,1.067244504,2.150954609,0.962173968,3.0,1.854541391,1.874813388,4.157333697,2.115189957,0.985034076,1.009581882,0
218,14,3,0.172648248,0.174847057,0.174441871,0.171361348,0.17137241,0.16875363,0.174756272,0.172193769,0.174716751,0.177126845,0.176295037,0.175441464,0.703213463,0.607429637,1.111798362,0.914307529,0.53931363,2.600287578,0.931745578,0.997569444,15.25926092,0.925549044,0.6,0.302536922,0.881862754,0.454969663,0.528267796,1.027048979,1.008896797,2
219,15,4,0.365496074,0.364498469,0.363091856,0.36366664,0.363145372,0.364376173,0.366351475,0.369709182,0.368143466,0.36181841,0.362237288,0.366173334,0.932073357,1.164965986,0.777793099,0.638237759,0.497282377,1.60213235,0.905272982,0.982638889,0.682853959,0.892534965,0.875,0.179361973,0.712994327,0.35592164,0.443811721,0.98390297,0.982332155,5
220,0,5,0.447151764,0.446507884,0.445805328,0.440688004,0.440762675,0.440290032,0.442109377,0.442931386,0.442087737,0.455758982,0.45434698,0.457053281,1.015905918,1.202605459,1.240404434,1.760058712,4.046755943,0.957721636,1.337032896,1.004255319,0.741114766,1.212722116,1.0,1.394160237,3.081882884,14.28631711,4.759618828,1.0,1.003584229,1
221,6,6,0.319443714,0.317555033,0.316886225,0.316201919,0.314315524,0.315254502,0.312720828,0.312332237,0.310921874,0.317259753,0.31414037,0.321102729,0.998237945,1.171063312,0.650122493,1.144177896,0.654509043,2.928896469,0.972789636,0.961470985,2.482129627,1.015964531,2.75,0.128094936,1.235423138,0.743904493,0.647826859,0.941470249,0.93772242,6
222,17,7,0.31334589,0.316317898,0.315025858,0.31093332,0.311593608,0.307628028,0.316085176,0.311573262,0.316111865,0.320284148,0.31897063,0.316025834,0.964215412,0.827631187,0.498463846,1.044909235,2.165709178,1.775542485,1.207460608,0.996515679,20.23682382,1.299106407,0.666666667,0.440321809,2.46330749,7.156711063,2.980937242,1.0,1.0,3
223,1,8,0.15299772,0.152204766,0.151829731,0.149839238,0.149823585,0.150037834,0.152202382,0.153841722,0.152121327,0.152073887,0.151442903,0.1536668,0.770275241,0.490925926,0.622765206,1.383445172,0.712798147,0.674982259,0.95899571,0.993309859,4.811898,0.896716991,0.422222222,3.746230072,0.834010034,0.632405553,0.678076512,1.066533865,1.010889328,4
224,5,9,0.419303326,0.418214605,0.417523044,0.406414209,0.416906964,0.416925086,0.409803483,0.420946616,0.418283086,0.42892234,0.435618067,0.426870072,1.035489456,0.991414141,0.459740526,0.819012541,2.216191583,0.709527275,1.136642566,1.052464789,0.537625459,1.186829608,1.333333333,3.195472129,1.988839622,3.895916196,2.34586077,1.028985507,1.03046595,8
225,13,10,0.920583095,0.90648855,0.906197558,0.911252363,0.897560832,0.911432257,0.927319683,0.928023923,0.913939273,0.906604634,0.892790226,0.920717466,0.986076561,0.750533049,1.568298894,2.429286403,1.540252654,1.025007779,1.037266422,0.951369978,1.010504299,1.060634602,1.188888889,0.548807475,0.926277737,1.487445659,1.561567221,0.932393702,0.950694034,6
